FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,MOMENTO_DIA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,LATITUD,LONGITUD,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,ZONA
2017-09-26 15:10:00,2017,9,Mar,03:10:00:PM,Tarde,Solo daños,Choque,CR 54 CLL 76,11.0032494,-74.8050667,0.0,0.0,1,NORTE
2017-09-26 16:50:00,2017,9,Mar,04:50:00:PM,Tarde,Solo daños,Choque,CR 50 VIA 40,11.0024483,-74.8135483,0.0,0.0,1,NORTE
2017-09-26 19:00:00,2017,9,Mar,07:00:00:PM,Noche,Con heridos,Choque,CARRERA 38 # 57,10.9864737,-74.8156786,1.0,0.0,1,NORTE
2017-09-26 08:00:00,2017,9,Mar,08:00:00:AM,Mañana,Solo daños,Choque,CL 110 CR 13,10.9683261,-74.83805140000003,0.0,0.0,1,SUR
2017-09-26 20:00:00,2017,9,Mar,08:00:00:PM,Noche,Con heridos,Choque,CL 85 CR 52,11.0073724,-74.8176713,1.0,0.0,1,NORTE
2017-09-26 20:50:00,2017,9,Mar,08:50:00:PM,Noche,Solo daños,Choque,CL 78 21 24,10.9363001,-74.819345,0.0,0.0,1,SUR
2017-09-26 09:15:00,2017,9,Mar,09:15:00:AM,Mañana,Solo daños,Choque,CARRERA 42F # 75B,10.9928882,-74.8119535,0.0,0.0,1,NORTE
2017-09-26 21:30:00,2017,9,Mar,09:30:00:PM,Noche,Con heridos,Atropello,CR 54 55 45,10.9928336,-74.7915507,1.0,0.0,1,CENTRO
2017-09-26 00:40:00,2017,9,Mar,12:40:00:AM,Madrugada,Solo daños,Choque,CR 51B CLL 93,11.0093689,-74.8250931,0.0,0.0,1,NORTE
2017-09-26 12:40:00,2017,9,Mar,12:40:00:PM,Medio dia,Solo daños,Choque,CLL 84B CR 41B,10.9873751,-74.831142,0.0,0.0,1,NORTE
2017-09-27 13:30:00,2017,9,Mié,01:30:00:PM,Medio dia,Solo daños,Choque,CR 36 CL 47 Y 45,10.9778561,-74.78817640000003,0.0,0.0,1,CENTRO
2017-09-27 14:00:00,2017,9,Mié,02:00:00:PM,Tarde,Solo daños,Choque,CL 93 71 117,11.0203685,-74.81644190000002,0.0,0.0,1,NORTE
2017-09-27 14:03:00,2017,9,Mié,02:03:00:PM,Tarde,Solo daños,Choque,CR 33 CL 72,10.9814933,-74.8122037,0.0,0.0,1,NORTE
2017-09-27 14:05:00,2017,9,Mié,02:05:00:PM,Tarde,Solo daños,Choque,AV CIRCUNVALAR FREBTE A LAS GRANJAS,10.9411714,-74.8338443,0.0,0.0,1,SUR
2017-09-27 14:30:00,2017,9,Mié,02:30:00:PM,Tarde,Solo daños,Choque,AV CIRCUNVALAR CR 38B,10.9842462,-74.83607420000001,0.0,0.0,1,NORTE
2017-09-27 15:10:00,2017,9,Mié,03:10:00:PM,Tarde,Solo daños,Choque,CR 54 CL 76 127,11.0032102,-74.80618790000003,0.0,0.0,1,NORTE
2017-09-27 15:30:00,2017,9,Mié,03:30:00:PM,Tarde,Solo daños,Choque,CL 24 CR 26,10.9641937,-74.7789763,0.0,0.0,1,CENTRO
2017-09-27 15:30:00,2017,9,Mié,03:30:00:PM,Tarde,Solo daños,Choque,CL 79 CR 64,11.010816,-74.80503490000002,0.0,0.0,1,NORTE
2017-09-27 16:15:00,2017,9,Mié,04:15:00:PM,Tarde,Solo daños,Choque,CL 30 CR 35,10.9737932,-74.7786253,0.0,0.0,1,CENTRO
2017-09-27 04:30:00,2017,9,Mié,04:30:00:AM,Madrugada,Solo daños,Volcamiento,AV CIRCUNVALAR CL 72,10.9239415,-74.8189196,0.0,0.0,1,SUR
2017-09-27 16:50:00,2017,9,Mié,04:50:00:PM,Tarde,Solo daños,Choque,CR 8E CL 99D,10.9539284,-74.83138799999998,0.0,0.0,1,SUR
2017-09-27 17:50:00,2017,9,Mié,05:50:00:PM,Tarde,Solo daños,Choque,CR 43 CL 65,10.9876154,-74.79977059999999,0.0,0.0,1,NORTE
2017-09-27 18:20:00,2017,9,Mié,06:20:00:PM,Tarde,Con heridos,Choque,CL 70 CR 59,11.0006463,-74.79671850000003,1.0,0.0,1,NORTE
2017-09-27 18:50:00,2017,9,Mié,06:50:00:PM,Tarde,Solo daños,Choque,CL 74 CR 61,11.004006,-74.79718309999998,0.0,0.0,1,NORTE
2017-09-27 19:10:00,2017,9,Mié,07:10:00:PM,Noche,Solo daños,Choque,CR 62 CL 69,11.0014591,-74.7941965,0.0,0.0,1,NORTE
2017-09-27 07:50:00,2017,9,Mié,07:50:00:AM,Mañana,Solo daños,Choque,VIA 40 CR 79,11.0268617,-74.80450569999998,0.0,0.0,1,NORTE
2017-09-27 20:45:00,2017,9,Mié,08:45:00:PM,Noche,Solo daños,Choque,CR 57 CL 96,11.0156641,-74.82288690000001,0.0,0.0,1,NORTE
2017-09-27 09:10:00,2017,9,Mié,09:10:00:AM,Mañana,Solo daños,Choque,CRA 59B # 77B,11.0071097,-74.80180709999998,0.0,0.0,1,NORTE
2017-09-27 10:15:00,2017,9,Mié,10:15:00:AM,Mañana,Solo daños,Choque,CR 38 CL 80,10.9869768,-74.8200444,0.0,0.0,1,NORTE
2017-09-27 22:20:00,2017,9,Mié,10:20:00:PM,Noche,Solo daños,Choque,CL 26 CR 15,10.9526771,-74.78021890000002,0.0,0.0,1,CENTRO
2017-09-27 11:00:00,2017,9,Mié,11:00:00:AM,Medio dia,Solo daños,Choque,CL 41 CR 4,10.9384158,-74.79499100000002,0.0,0.0,1,SUR
2017-09-27 12:10:00,2017,9,Mié,12:10:00:PM,Medio dia,Con heridos,Choque,CL 64 CR 24,10.9715316,-74.8058113,1.0,0.0,1,CENTRO
2017-09-28 13:00:00,2017,9,Jue,01:00:00:PM,Medio dia,Solo daños,Choque,VIA 40 CL 77,11.0161888,-74.79532689999998,0.0,0.0,1,NORTE
2017-09-28 14:00:00,2017,9,Jue,02:00:00:PM,Tarde,Solo daños,Choque,CR 9G CL 99,10.9575951,-74.830541,0.0,0.0,1,SUR
2017-09-28 14:00:00,2017,9,Jue,02:00:00:PM,Tarde,Solo daños,Choque,VIA 40 CL 85 340,11.0263731,-74.8037791,0.0,0.0,1,NORTE
2017-09-28 16:00:00,2017,9,Jue,04:00:00:PM,Tarde,Solo daños,Choque,CL 30 CR 8,10.9468864,-74.7848518,0.0,0.0,1,CENTRO
2017-09-28 16:00:00,2017,9,Jue,04:00:00:PM,Tarde,Solo daños,Choque,CL 94 51B 43,11.010187599999998,-74.82526440000002,0.0,0.0,1,NORTE
2017-09-28 16:20:00,2017,9,Jue,04:20:00:PM,Tarde,Solo daños,Choque,CL 75 CR 50,11.000112,-74.8062949,0.0,0.0,1,NORTE
2017-09-28 16:40:00,2017,9,Jue,04:40:00:PM,Tarde,Solo daños,Choque,CL 48 CR 29,10.9719655,-74.7928017,0.0,0.0,1,CENTRO
2017-09-28 17:35:00,2017,9,Jue,05:35:00:PM,Tarde,Solo daños,Choque,AV 40 CL 69 70,10.9117344,-74.8044381,0.0,0.0,1,SUR
2017-09-28 18:30:00,2017,9,Jue,06:30:00:PM,Tarde,Solo daños,Choque,CL 45 CR 46,10.9873617,-74.78493890000001,0.0,0.0,1,CENTRO
2017-09-28 19:00:00,2017,9,Jue,07:00:00:PM,Noche,Con heridos,Choque,CL 78 FRENTE AL 55 100,11.0083617,-74.8042959,1.0,0.0,1,NORTE
2017-09-28 19:30:00,2017,9,Jue,07:30:00:PM,Noche,Solo daños,Choque,CL 110 37 25,10.9815847,-74.8361829,0.0,0.0,1,NORTE
2017-09-28 20:00:00,2017,9,Jue,08:00:00:PM,Noche,Con heridos,Choque,CL 49 CR 1A,10.931206800000002,-74.80958670000003,1.0,0.0,1,SUR
2017-09-28 20:00:00,2017,9,Jue,08:00:00:PM,Noche,Solo daños,Choque,"BARRANQUILLA CARTAGENA KM 2,5 FRENTE ULTRACEM",10.936438,-74.85490999999998,0.0,0.0,1,SUR
2017-09-28 21:30:00,2017,9,Jue,09:30:00:PM,Noche,Solo daños,Choque,CL 72 CR 49,10.9965907,-74.8043227,0.0,0.0,1,NORTE
2017-09-28 11:00:00,2017,9,Jue,11:00:00:AM,Medio dia,Con heridos,Choque,CL 99 CR 55,11.0154323,-74.82696240000001,1.0,0.0,1,NORTE
2017-09-28 11:20:00,2017,9,Jue,11:20:00:AM,Medio dia,Solo daños,Choque,CR 38 CL 80,10.9869768,-74.8200444,0.0,0.0,1,NORTE
2017-09-28 11:50:00,2017,9,Jue,11:50:00:AM,Medio dia,Solo daños,Choque,CL 68 CR 27,10.9764754,-74.80685989999998,0.0,0.0,1,CENTRO
2017-09-28 12:10:00,2017,9,Jue,12:10:00:PM,Medio dia,Solo daños,Choque,CRA 59 # CALLE 64,10.9965502,-74.79366859999998,0.0,0.0,1,NORTE
2017-09-28 12:30:00,2017,9,Jue,12:30:00:PM,Medio dia,Solo daños,Choque,CL 110 CR 4 16,10.980071699999998,-74.836052,0.0,0.0,1,NORTE
2017-09-28 12:33:00,2017,9,Jue,12:33:00:PM,Medio dia,Solo daños,Choque,CR 17 21 71,10.9546798,-74.77698520000001,0.0,0.0,1,CENTRO
2017-09-29 14:00:00,2017,9,Vie,02:00:00:PM,Tarde,Solo daños,Choque,CL 30 CR 32,10.9706069,-74.7801334,0.0,0.0,1,CENTRO
2017-09-29 14:00:00,2017,9,Vie,02:00:00:PM,Tarde,Solo daños,Choque,CR 44 69 110,10.990683,-74.80346750000002,0.0,0.0,1,NORTE
2017-09-29 14:30:00,2017,9,Vie,02:30:00:PM,Tarde,Solo daños,Choque,CR 45 76 176,10.9969945,-74.81163620000002,0.0,0.0,1,NORTE
2017-09-29 15:30:00,2017,9,Vie,03:30:00:PM,Tarde,Con heridos,Choque,CR 42D CL 80B,10.992753,-74.8207231,1.0,0.0,1,NORTE
2017-09-29 15:30:00,2017,9,Vie,03:30:00:PM,Tarde,Solo daños,Choque,CR 49 72 20,10.9968235,-74.80437979999998,0.0,0.0,1,NORTE
2017-09-29 16:00:00,2017,9,Vie,04:00:00:PM,Tarde,Solo daños,Choque,CL 47 CR 42 Y 43,10.98253,-74.7837,0.0,0.0,1,CENTRO
2017-09-29 16:00:00,2017,9,Vie,04:00:00:PM,Tarde,Solo daños,Choque,CL 70B CR 32,10.9706588,-74.78035489999998,0.0,0.0,1,CENTRO
2017-09-29 17:30:00,2017,9,Vie,05:30:00:PM,Tarde,Solo daños,Choque,CR 21 CL 48,10.9648526,-74.79674720000001,0.0,0.0,1,CENTRO
2017-09-29 18:20:00,2017,9,Vie,06:20:00:PM,Tarde,Solo daños,Choque,CL 85 CR 54,11.0084222,-74.8165506,0.0,0.0,1,NORTE
2017-09-29 19:00:00,2017,9,Vie,07:00:00:PM,Noche,Con heridos,Choque,CL 90 CR 50,11.0064332,-74.82308239999998,1.0,0.0,1,NORTE
2017-09-29 08:20:00,2017,9,Vie,08:20:00:AM,Mañana,Solo daños,Choque,CARRERA 44 # 44,10.9843919,-74.78549,0.0,0.0,1,CENTRO
2017-09-29 20:30:00,2017,9,Vie,08:30:00:PM,Noche,Solo daños,Choque,CARRERA 49C # CALLE 90,11.0055528,-74.8235143,0.0,0.0,1,NORTE
2017-09-29 09:00:00,2017,9,Vie,09:00:00:AM,Mañana,Solo daños,Choque,VIA 40 # CALLE 85,11.0263731,-74.8037791,0.0,0.0,1,NORTE
2017-09-29 09:35:00,2017,9,Vie,09:35:00:AM,Mañana,Solo daños,Choque,CL 106 CR 50,11.0132094,-74.83650949999998,0.0,0.0,1,NORTE
2017-09-29 10:30:00,2017,9,Vie,10:30:00:AM,Mañana,Solo daños,Choque,CL 46 G CR 1E,10.9329651,-74.80323849999998,0.0,0.0,1,SUR
2017-09-29 11:20:00,2017,9,Vie,11:20:00:AM,Medio dia,Con heridos,Choque,CR 64 CL 86,11.0141362,-74.81508889999998,1.0,0.0,1,NORTE
2017-09-29 12:30:00,2017,9,Vie,12:30:00:PM,Medio dia,Solo daños,Choque,CR 52 CL 106,11.0164434,-74.835195,0.0,0.0,1,NORTE
2017-09-30 13:00:00,2017,9,Sáb,01:00:00:PM,Medio dia,Solo daños,Choque,VIA 40 CL 67,11.012229800000002,-74.79207690000001,0.0,0.0,1,NORTE
2017-09-30 13:40:00,2017,9,Sáb,01:40:00:PM,Medio dia,Solo daños,Choque,CR 41D 74 54,10.9917293,-74.8103895,0.0,0.0,1,NORTE
2017-09-30 15:30:00,2017,9,Sáb,03:30:00:PM,Tarde,Con heridos,Choque,CALLE 84 # CARRERA 67,11.013961300000002,-74.80960449999998,1.0,0.0,1,NORTE
2017-09-30 18:50:00,2017,9,Sáb,06:50:00:PM,Tarde,Solo daños,Choque,CL 34 CR 43 Y 44,10.9812226,-74.77822540000003,0.0,0.0,1,CENTRO
2017-09-30 19:30:00,2017,9,Sáb,07:30:00:PM,Noche,Solo daños,Choque,CR 38 CL 79,10.9871225,-74.81866,0.0,0.0,1,NORTE
2017-09-30 08:00:00,2017,9,Sáb,08:00:00:AM,Mañana,Solo daños,Choque,CR 43 82 178,10.9982248,-74.81933719999998,0.0,0.0,1,NORTE
2017-09-30 08:40:00,2017,9,Sáb,08:40:00:AM,Mañana,Solo daños,Choque,AV CIRCUNVALAR 9G ZONA EXPRESS,10.9536915,-74.8336748,0.0,0.0,1,SUR
2017-09-30 09:00:00,2017,9,Sáb,09:00:00:AM,Mañana,Con heridos,Atropello,VIA 40 78 102,11.0210602,-74.80032109999998,1.0,0.0,1,NORTE
2017-09-30 21:00:00,2017,9,Sáb,09:00:00:PM,Noche,Solo daños,Choque,CR 26 CL 75,10.9765052,-74.8165642,0.0,0.0,1,NORTE
2017-09-30 21:40:00,2017,9,Sáb,09:40:00:PM,Noche,Solo daños,Choque,CR 43 87 149,11.0004004,-74.82511170000002,0.0,0.0,1,NORTE
2017-09-30 09:50:00,2017,9,Sáb,09:50:00:AM,Mañana,Solo daños,Choque,CR 47 82 44,11.0016802,-74.81666240000001,0.0,0.0,1,NORTE
2017-09-30 10:40:00,2017,9,Sáb,10:40:00:AM,Mañana,Solo daños,Choque,CL 81 CR 59,11.0096281,-74.80894339999998,0.0,0.0,1,NORTE
2017-09-30 23:15:00,2017,9,Sáb,11:15:00:PM,Noche,Solo daños,Choque,CR 45B CL 96,11.0050536,-74.8297746,0.0,0.0,1,NORTE
2017-09-30 12:00:00,2017,9,Sáb,12:00:00:PM,Medio dia,Solo daños,Choque,CL 52 CR 35,10.9784379,-74.7933193,0.0,0.0,1,CENTRO
2017-09-30 12:10:00,2017,9,Sáb,12:10:00:PM,Medio dia,Solo daños,Choque,AV CIRCUNVALAR CL 47B,10.9238469,-74.7955312,0.0,0.0,1,SUR
2017-09-30 12:10:00,2017,9,Sáb,12:10:00:PM,Medio dia,Solo daños,Choque,CR 46 91 16,11.00418,-74.82536999999998,0.0,0.0,1,NORTE
2017-10-01 13:30:00,2017,10,Dom,01:30:00:PM,Medio dia,Con heridos,Choque,CL 90  CR 7 SUR,10.931326,-74.82473279999998,1.0,0.0,1,SUR
2017-10-01 01:40:00,2017,10,Dom,01:40:00:AM,Madrugada,Solo daños,Choque,CL 44 20 67,10.9602878,-74.79322020000002,0.0,0.0,1,CENTRO
2017-10-01 13:40:00,2017,10,Dom,01:40:00:PM,Medio dia,Solo daños,Choque,CALLE 80 # CARRERA 51B,11.0039239,-74.81271140000003,0.0,0.0,1,NORTE
2017-10-01 16:15:00,2017,10,Dom,04:15:00:PM,Tarde,Solo daños,Choque,CALLE 75B # 41D,10.9927054,-74.8116864,0.0,0.0,1,NORTE
2017-10-01 07:00:00,2017,10,Dom,07:00:00:AM,Mañana,Solo daños,Choque,CR 34 71 89,10.982338,-74.81158559999999,0.0,0.0,1,NORTE
2017-10-01 19:00:00,2017,10,Dom,07:00:00:PM,Noche,Con heridos,Choque,CL 30 CR 21B,10.9609799,-74.78449470000002,1.0,0.0,1,CENTRO
2017-10-01 19:30:00,2017,10,Dom,07:30:00:PM,Noche,Con heridos,Otro,CR 65 FREBTE PREDIO 84 60,11.0112961,-74.80424740000002,1.0,0.0,1,NORTE
2017-10-01 23:10:00,2017,10,Dom,11:10:00:PM,Noche,Con heridos,Choque,CALLE 74 # CARRERA 57,11.002159,-74.80041059999998,2.0,0.0,1,NORTE
2017-10-01 11:30:00,2017,10,Dom,11:30:00:AM,Medio dia,Solo daños,Choque,CR 1E 47B 17,10.9336091,-74.80365619999998,0.0,0.0,1,SUR
2017-10-01 11:39:00,2017,10,Dom,11:39:00:AM,Medio dia,Con heridos,Atropello,CL 43 29 19,10.9703829,-74.7879994,1.0,0.0,1,CENTRO
2017-10-01 12:30:00,2017,10,Dom,12:30:00:PM,Medio dia,Solo daños,Choque,CARRERA 21 # CALLE 41,10.9611545,-74.7917569,0.0,0.0,1,CENTRO
2017-10-02 15:10:00,2017,10,Lun,03:10:00:PM,Tarde,Solo daños,Choque,CALLE 68B # CARRERA 53,10.9967276,-74.7994059,0.0,0.0,1,NORTE
2017-10-02 15:15:00,2017,10,Lun,03:15:00:PM,Tarde,Solo daños,Choque,AV CIRCUNVALAR CL 51B,10.9226828,-74.81463219999998,0.0,0.0,1,SUR
2017-10-02 15:45:00,2017,10,Lun,03:45:00:PM,Tarde,Solo daños,Choque,VIA 40 # CALLE 68,11.015955,-74.79500329999998,0.0,0.0,1,NORTE
2017-10-02 18:05:00,2017,10,Lun,06:05:00:PM,Tarde,Solo daños,Choque,CALLE 84 # CARRERA 51B-45,11.0062062,-74.81722509999999,0.0,0.0,1,NORTE
2017-10-02 18:35:00,2017,10,Lun,06:35:00:PM,Tarde,Solo daños,Choque,CALLE 30 # CARRERA 46,10.9854607,-74.776012,0.0,0.0,1,CENTRO
2017-10-02 07:00:00,2017,10,Lun,07:00:00:AM,Mañana,Solo daños,Choque,CR 42 76 79,10.9920552,-74.8142726,0.0,0.0,1,NORTE
2017-10-02 19:30:00,2017,10,Lun,07:30:00:PM,Noche,Solo daños,Choque,VIA 40 CL 77,11.0161888,-74.79532689999998,0.0,0.0,1,NORTE
2017-10-02 10:00:00,2017,10,Lun,10:00:00:AM,Mañana,Solo daños,Choque,CR 38 CL 57,10.982468199999998,-74.7963079,0.0,0.0,1,CENTRO
2017-10-02 12:00:00,2017,10,Lun,12:00:00:PM,Medio dia,Solo daños,Choque,VIA 40 CL 76,11.0144984,-74.7942546,0.0,0.0,1,NORTE
2017-10-03 13:00:00,2017,10,Mar,01:00:00:PM,Medio dia,Con heridos,Choque,CR 70 CL 75,11.0096193,-74.79545809999998,1.0,0.0,1,NORTE
2017-10-03 14:00:00,2017,10,Mar,02:00:00:PM,Tarde,Solo daños,Choque,CARRERA 40 # CALLE 43,10.9807278,-74.7847053,0.0,0.0,1,CENTRO
2017-10-03 14:20:00,2017,10,Mar,02:20:00:PM,Tarde,Solo daños,Choque,CR 59 CL 82,11.0102435,-74.81122239999998,0.0,0.0,1,NORTE
2017-10-03 16:20:00,2017,10,Mar,04:20:00:PM,Tarde,Solo daños,Choque,CL 110 CR 13,10.9683261,-74.83805140000003,0.0,0.0,1,SUR
2017-10-03 16:20:00,2017,10,Mar,04:20:00:PM,Tarde,Solo daños,Choque,VIA 40 CL 77,11.0161888,-74.79532689999998,0.0,0.0,1,NORTE
2017-10-03 16:30:00,2017,10,Mar,04:30:00:PM,Tarde,Solo daños,Choque,CR 21 CL 53B,10.9671591,-74.79951240000003,0.0,0.0,1,CENTRO
2017-10-03 18:10:00,2017,10,Mar,06:10:00:PM,Tarde,Solo daños,Choque,CALLE 64 # CARRERA 44,10.988912,-74.79912,0.0,0.0,1,NORTE
2017-10-03 18:30:00,2017,10,Mar,06:30:00:PM,Tarde,Solo daños,Choque,AV CORDIALIDAD CR 19,10.9614584,-74.79821869999998,0.0,0.0,1,CENTRO
2017-10-03 06:45:00,2017,10,Mar,06:45:00:AM,Mañana,Solo daños,Choque,AV CIRCUNVALAR CR 12A,10.9644896,-74.83826529999997,0.0,0.0,1,SUR
2017-10-03 07:00:00,2017,10,Mar,07:00:00:AM,Mañana,Solo daños,Choque,CL 113 CR 36B,10.9807094,-74.8376693,0.0,0.0,1,NORTE
2017-10-03 19:20:00,2017,10,Mar,07:20:00:PM,Noche,Solo daños,Choque,CL 38 CR 33,10.973159,-74.7833655,0.0,0.0,1,CENTRO
2017-10-03 07:30:00,2017,10,Mar,07:30:00:AM,Mañana,Solo daños,Choque,CARRERA 59B # CALLE 84-39,11.0112438,-74.81151690000002,0.0,0.0,1,NORTE
2017-10-03 19:50:00,2017,10,Mar,07:50:00:PM,Noche,Solo daños,Choque,CR 57 CL 76,11.0050602,-74.80257689999998,0.0,0.0,1,NORTE
2017-10-03 20:00:00,2017,10,Mar,08:00:00:PM,Noche,Solo daños,Choque,CR 41 CL 66,10.9862042,-74.80175030000002,0.0,0.0,1,NORTE
2017-10-03 08:20:00,2017,10,Mar,08:20:00:AM,Mañana,Solo daños,Choque,CL 72 CR 41,10.9892266,-74.808634,0.0,0.0,1,NORTE
2017-10-03 20:30:00,2017,10,Mar,08:30:00:PM,Noche,Solo daños,Choque,VIA 40 77 Y 79,11.0161406,-74.7954838,0.0,0.0,1,NORTE
2017-10-03 09:30:00,2017,10,Mar,09:30:00:AM,Mañana,Solo daños,Choque,CR 44 75B 29,10.9831008,-74.7713612,0.0,0.0,1,CENTRO
2017-10-03 10:10:00,2017,10,Mar,10:10:00:AM,Mañana,Con heridos,Atropello,CR 10 15 36,11.0332003,-74.86674029999998,1.0,0.0,1,NORTE
2017-10-03 22:30:00,2017,10,Mar,10:30:00:PM,Noche,Solo daños,Choque,CL 45 CR 21 57,10.962190199999998,-74.7929699,0.0,0.0,1,CENTRO
2017-10-03 10:50:00,2017,10,Mar,10:50:00:AM,Mañana,Solo daños,Choque,CL 84 CR 65,11.01311,-74.8100125,0.0,0.0,1,NORTE
2017-10-03 11:00:00,2017,10,Mar,11:00:00:AM,Medio dia,Con heridos,Choque,VIA 40 # CALLE 85,11.0263731,-74.8037791,2.0,0.0,1,NORTE
2017-10-04 13:15:00,2017,10,Mié,01:15:00:PM,Medio dia,Con heridos,Choque,VIA JUAN MINA,10.95586,-74.89174,1.0,0.0,1,SUR
2017-10-04 14:40:00,2017,10,Mié,02:40:00:PM,Tarde,Solo daños,Choque,CR 66 CL 76,11.0086513,-74.7985465,0.0,0.0,1,NORTE
2017-10-04 16:30:00,2017,10,Mié,04:30:00:PM,Tarde,Solo daños,Choque,CL 70 CR 47,10.9939014,-74.8030287,0.0,0.0,1,NORTE
2017-10-04 18:40:00,2017,10,Mié,06:40:00:PM,Tarde,Con heridos,Choque,CR 41D CL 75B,10.991664300000002,-74.81186149999998,1.0,0.0,1,NORTE
2017-10-04 07:15:00,2017,10,Mié,07:15:00:AM,Mañana,Solo daños,Choque,CL 100 CR 51 52,11.0114576,-74.83228989999998,0.0,0.0,1,NORTE
2017-10-04 19:30:00,2017,10,Mié,07:30:00:PM,Noche,Solo daños,Choque,VIA 40 CL 82,11.0242546,-74.80199259999998,0.0,0.0,1,NORTE
2017-10-04 07:40:00,2017,10,Mié,07:40:00:AM,Mañana,Solo daños,Choque,CR 38 CL 35,10.9772935,-74.7798796,0.0,0.0,1,CENTRO
2017-10-04 19:50:00,2017,10,Mié,07:50:00:PM,Noche,Solo daños,Choque,AV CIRCUNVALAR 9G 390,10.959922,-74.83546379999999,0.0,0.0,1,SUR
2017-10-04 20:00:00,2017,10,Mié,08:00:00:PM,Noche,Solo daños,Choque,VIA 40 # CALLE 85,11.0263731,-74.8037791,0.0,0.0,1,NORTE
2017-10-04 20:30:00,2017,10,Mié,08:30:00:PM,Noche,Solo daños,Choque,CL 96 CR 64,11.0180987,-74.8209277,0.0,0.0,1,NORTE
2017-10-04 20:45:00,2017,10,Mié,08:45:00:PM,Noche,Solo daños,Choque,CL 96 CR 56,11.0150747,-74.82337869999998,0.0,0.0,1,NORTE
2017-10-04 09:30:00,2017,10,Mié,09:30:00:AM,Mañana,Solo daños,Choque,CL 67 CR 45,10.9907735,-74.80087809999998,0.0,0.0,1,NORTE
2017-10-04 10:00:00,2017,10,Mié,10:00:00:AM,Mañana,Solo daños,Choque,AV CIRCUNVALAR # CRA 38,10.9287234,-74.78581590000002,0.0,0.0,1,SUR
2017-10-04 11:00:00,2017,10,Mié,11:00:00:AM,Medio dia,Con heridos,Choque,CL 53D CR 21A 21B,10.968358,-74.8001965,1.0,0.0,1,CENTRO
2017-10-04 11:10:00,2017,10,Mié,11:10:00:AM,Medio dia,Con heridos,Choque,CL 61 CR 23,10.9699566,-74.8036008,1.0,0.0,1,CENTRO
2017-10-04 11:30:00,2017,10,Mié,11:30:00:AM,Medio dia,Solo daños,Choque,CARRERA 43 # CALLE 99,11.00334,-74.83525,0.0,0.0,1,NORTE
2017-10-04 12:30:00,2017,10,Mié,12:30:00:PM,Medio dia,Solo daños,Choque,CL 96 CR 57,11.0156641,-74.82288690000001,0.0,0.0,1,NORTE
2017-10-05 13:00:00,2017,10,Jue,01:00:00:PM,Medio dia,Con heridos,Choque,CARRERA 27 # CALLE 43,10.9689946,-74.78857509999997,1.0,0.0,1,CENTRO
2017-10-05 14:00:00,2017,10,Jue,02:00:00:PM,Tarde,Solo daños,Choque,CR 14  SUR CL 46,10.9236564,-74.8027528,0.0,0.0,1,SUR
2017-10-05 14:30:00,2017,10,Jue,02:30:00:PM,Tarde,Solo daños,Choque,CR 27 61 30,10.9755795,-74.80353629999998,0.0,0.0,1,CENTRO
2017-10-05 05:00:00,2017,10,Jue,05:00:00:AM,Madrugada,Solo daños,Choque,CALLE 45 # CARRERA 1E,10.9317964,-74.79932020000003,0.0,0.0,1,SUR
2017-10-05 17:00:00,2017,10,Jue,05:00:00:PM,Tarde,Solo daños,Choque,CL 100 CR 55,11.0000795,-74.83702079999998,0.0,0.0,1,NORTE
2017-10-05 17:40:00,2017,10,Jue,05:40:00:PM,Tarde,Solo daños,Choque,CL 6 CR 46,11.015936,-74.8642222,0.0,0.0,1,NORTE
2017-10-05 18:20:00,2017,10,Jue,06:20:00:PM,Tarde,Solo daños,Choque,CL 44 CR 19,10.9581214,-74.7940397,0.0,0.0,1,CENTRO
2017-10-05 06:30:00,2017,10,Jue,06:30:00:AM,Mañana,Solo daños,Choque,CALLE 110 # 37-42,10.9816087,-74.8360912,0.0,0.0,1,NORTE
2017-10-05 06:50:00,2017,10,Jue,06:50:00:AM,Mañana,Solo daños,Choque,CR 59B CL 77B Y 78,11.0071571,-74.8026178,0.0,0.0,1,NORTE
2017-10-05 07:20:00,2017,10,Jue,07:20:00:AM,Mañana,Solo daños,Choque,CR 30 CL 1,10.971055300000002,-74.78716059999998,0.0,0.0,1,CENTRO
2017-10-05 19:40:00,2017,10,Jue,07:40:00:PM,Noche,Solo daños,Choque,CL 86 75B,11.0147267,-74.8147048,0.0,0.0,1,NORTE
2017-10-05 08:00:00,2017,10,Jue,08:00:00:AM,Mañana,Solo daños,Choque,VIA 40 # CALLE 85,11.0263731,-74.8037791,0.0,0.0,1,NORTE
2017-10-05 20:18:00,2017,10,Jue,08:18:00:PM,Noche,Solo daños,Choque,CR 53 CL 106,11.0175536,-74.83474790000002,0.0,0.0,1,NORTE
2017-10-05 20:30:00,2017,10,Jue,08:30:00:PM,Noche,Solo daños,Choque,CR 6E 73C,10.9489668,-74.81779420000002,0.0,0.0,1,SUR
2017-10-05 21:30:00,2017,10,Jue,09:30:00:PM,Noche,Solo daños,Choque,CL 93 43 103,11.0024855,-74.82764940000001,0.0,0.0,1,NORTE
